,L,b,h,P,fc,E,I,deflexion_max_mm
8373,8.0,0.35000000000000003,0.5,60.02,175,19663000,0.003645833333333334,8.93054831045982
8374,5.7,0.30000000000000004,0.7000000000000001,93.94,350,27805000,0.008575000000000003,1.5201164450675066
8375,4.95,0.35000000000000003,0.9,68.79,210,21541000,0.021262500000000004,0.37950672969155164
8376,2.3000000000000003,0.4,0.45,58.34,280,24870000,0.0030375000000000003,0.19575669475787127
8377,5.25,0.45,0.30000000000000004,60.63,280,24870000,0.0010125000000000006,7.25860935196354
8378,8.55,0.55,0.9,59.38,210,21541000,0.033412500000000005,1.0742923114905616
8379,7.5,0.45,0.7000000000000001,26.73,420,30463000,0.012862500000000004,0.5995749132748046
8380,7.15,0.45,0.9,25.12,280,24870000,0.027337500000000004,0.2813597320914051
8381,3.85,0.5,0.6000000000000001,56.95,280,24870000,0.009000000000000005,0.30249373536370594
8382,4.9,0.45,0.9,83.68,350,27805000,0.027337500000000004,0.2698279779094951
8383,2.1,0.30000000000000004,0.65,83.13,210,21541000,0.006865625000000001,0.10844973321719881
8384,4.05,0.30000000000000004,0.75,44.94,420,30463000,0.010546875000000002,0.19357997570823615
8385,4.3500000000000005,0.5,0.9500000000000001,83.86,280,24870000,0.03572395833333334,0.16186242108182555
8386,2.85,0.30000000000000004,0.7000000000000001,17.57,420,30463000,0.008575000000000003,0.032438316355002744
8387,3.1,0.45,0.55,16.71,280,24870000,0.006239062500000002,0.0668382657185257
8388,3.3000000000000003,0.55,0.7000000000000001,29.34,280,24870000,0.01572083333333334,0.05618357148132387
8389,3.1,0.6000000000000001,0.75,35.75,175,19663000,0.021093750000000005,0.05349538488971264
8390,7.45,0.35000000000000003,0.75,20.69,210,21541000,0.012304687500000001,0.6724370315841649
8391,8.8,0.45,0.55,15.6,175,19663000,0.006239062500000002,1.8053535404905998
8392,8.65,0.6000000000000001,0.30000000000000004,34.92,350,27805000,0.0013500000000000007,12.543670927491053
8393,5.4,0.45,0.45,91.13,175,19663000,0.0034171875000000005,4.449209174591873
8394,3.4000000000000004,0.4,0.7000000000000001,54.14,350,27805000,0.011433333333333337,0.13944983362369015
8395,9.05,0.6000000000000001,0.6000000000000001,73.18,175,19663000,0.010800000000000006,5.321368943776318
8396,4.5,0.55,0.5,80.16,175,19663000,0.005729166666666667,1.350867573153084
8397,9.25,0.45,0.7000000000000001,48.17,420,30463000,0.012862500000000004,2.0270410739981086
8398,7.300000000000001,0.5,0.7000000000000001,79.2,280,24870000,0.01429166666666667,1.8059006776931004
8399,3.95,0.55,0.9500000000000001,31.99,210,21541000,0.03929635416666668,0.04852283527708587
8400,9.05,0.55,0.30000000000000004,54.7,420,30463000,0.0012375000000000008,22.406496155406717
8401,6.65,0.55,0.65,19.37,210,21541000,0.012586979166666666,0.43768931553746204
8402,9.9,0.4,0.9,26.83,420,30463000,0.024300000000000002,0.7326660621081312
8403,3.0,0.35000000000000003,0.5,16.36,350,27805000,0.003645833333333334,0.09077915071801061
8404,9.25,0.25,0.4,92.1,280,24870000,0.0013333333333333337,45.79616054263418
8405,3.35,0.4,0.35000000000000003,43.27,350,27805000,0.0014291666666666671,0.8528532350978255
8406,6.1000000000000005,0.30000000000000004,0.55,97.37,420,30463000,0.004159375000000002,3.6338976411293378
8407,6.050000000000001,0.45,0.8500000000000001,56.17,420,30463000,0.023029687500000007,0.36937593291813525
8408,4.800000000000001,0.35000000000000003,0.65,17.97,420,30463000,0.008009895833333334,0.16968013973099402
8409,7.4,0.25,0.9,62.7,350,27805000,0.015187500000000001,1.2534651744993612
8410,4.95,0.6000000000000001,0.35000000000000003,98.02,420,30463000,0.0021437500000000007,3.792645489548138
8411,8.1,0.30000000000000004,0.65,99.88,210,21541000,0.006865625000000001,7.477327686886942
8412,6.7,0.30000000000000004,1.0,67.12,210,21541000,0.025000000000000005,0.7809608250932332
8413,6.8500000000000005,0.5,0.45,73.73,280,24870000,0.0037968750000000003,5.22844599020531
8414,5.15,0.55,0.7000000000000001,88.4,175,19663000,0.01572083333333334,0.8137806744142376
8415,9.700000000000001,0.5,0.65,75.0,175,19663000,0.011442708333333334,6.338064016363482
8416,3.25,0.6000000000000001,0.6000000000000001,32.4,210,21541000,0.010800000000000006,0.09960112401931197
8417,4.75,0.45,0.55,69.92,280,24870000,0.006239062500000002,1.0061109823842975
8418,4.0,0.4,0.8500000000000001,97.67,175,19663000,0.020470833333333337,0.3235300483822053
8419,5.8500000000000005,0.30000000000000004,0.55,61.41,350,27805000,0.004159375000000002,2.2146978379670266
8420,7.550000000000001,0.35000000000000003,0.5,51.98,420,30463000,0.003645833333333334,4.196298858568475
8421,9.65,0.4,0.5,37.35,350,27805000,0.004166666666666667,6.0355888992537325
8422,8.200000000000001,0.25,0.8,25.5,350,27805000,0.01066666666666667,0.9876177283761912
8423,9.15,0.5,0.65,91.39,350,27805000,0.011442708333333334,4.584257398045773
8424,9.450000000000001,0.5,0.9,42.01,420,30463000,0.030375000000000003,0.7982113752749237
8425,7.25,0.6000000000000001,0.4,87.48,280,24870000,0.0032000000000000015,8.72681547562952
8426,8.15,0.35000000000000003,0.8,66.31,280,24870000,0.014933333333333338,2.013622578269164
8427,4.2,0.30000000000000004,0.6000000000000001,34.89,280,24870000,0.005400000000000003,0.400994169682348
8428,2.35,0.45,0.6000000000000001,73.91,420,30463000,0.008100000000000005,0.08098561086264801
8429,4.15,0.4,0.9500000000000001,85.54,210,21541000,0.028579166666666673,0.2068982783479947
8430,6.25,0.5,0.9,64.01,210,21541000,0.030375000000000003,0.49758180881368985
8431,9.35,0.35000000000000003,0.55,34.45,175,19663000,0.004852604166666669,6.148344243357717
8432,4.55,0.5,0.35000000000000003,89.55,175,19663000,0.0017864583333333337,5.00283146010273
8433,9.9,0.45,0.8500000000000001,41.54,175,19663000,0.023029687500000007,1.8543555759655008
8434,7.25,0.35000000000000003,0.35000000000000003,39.58,420,30463000,0.0012505208333333337,8.248689772066022
8435,9.15,0.45,0.9500000000000001,88.95,280,24870000,0.03215156250000001,1.7753751157865192
8436,7.4,0.30000000000000004,0.6000000000000001,68.24,420,30463000,0.005400000000000003,3.5020836043563044
8437,3.5500000000000003,0.30000000000000004,0.75,58.88,350,27805000,0.010546875000000002,0.18713926734022876
8438,8.9,0.30000000000000004,0.9500000000000001,55.1,350,27805000,0.02143437500000001,1.3578339321647606
8439,6.25,0.6000000000000001,0.55,80.78,210,21541000,0.008318750000000003,2.2928662934030837
8440,7.25,0.55,0.35000000000000003,93.25,280,24870000,0.0019651041666666675,15.148173164116267
8441,7.050000000000001,0.4,0.35000000000000003,76.27,210,21541000,0.0014291666666666671,18.085525026145135
8442,2.1,0.35000000000000003,0.55,96.38,210,21541000,0.004852604166666669,0.17789463114231055
8443,4.1000000000000005,0.45,0.8,27.14,420,30463000,0.019200000000000005,0.06662638912255121
8444,7.1000000000000005,0.45,0.8,30.75,420,30463000,0.019200000000000005,0.3920171163498205
8445,9.05,0.35000000000000003,0.8,13.0,350,27805000,0.014933333333333338,0.48346851182381445
8446,6.65,0.5,0.35000000000000003,26.4,210,21541000,0.0017864583333333337,4.203091778468965
8447,3.0,0.30000000000000004,0.9500000000000001,13.49,175,19663000,0.02143437500000001,0.018004201825693678
8448,7.8500000000000005,0.45,0.4,74.96,420,30463000,0.0024000000000000007,10.332689966904294
8449,6.9,0.30000000000000004,0.6000000000000001,56.32,210,21541000,0.005400000000000003,3.3136685081163044
8450,3.4000000000000004,0.30000000000000004,0.9,86.93,350,27805000,0.018225000000000005,0.14046714548960126
8451,5.5,0.35000000000000003,0.65,49.01,175,19663000,0.008009895833333334,1.0785862665026575
8452,3.35,0.45,0.9500000000000001,37.11,350,27805000,0.03215156250000001,0.0325131580411162
8453,8.1,0.55,0.6000000000000001,32.59,350,27805000,0.009900000000000006,1.310811025649408
8454,6.550000000000001,0.4,0.35000000000000003,11.38,350,27805000,0.0014291666666666671,1.6765601796245513
8455,3.45,0.55,0.8,85.34,280,24870000,0.023466666666666674,0.1250954450893224
8456,7.95,0.25,0.8,60.53,175,19663000,0.01066666666666667,3.0210110909598207
8457,5.7,0.35000000000000003,0.45,38.61,420,30463000,0.0026578125000000005,1.8398656918697622
8458,7.800000000000001,0.25,0.5,80.16,350,27805000,0.0026041666666666665,10.944819513037228
8459,5.4,0.4,0.9,40.65,350,27805000,0.024300000000000002,0.1973655817299047
8460,2.9000000000000004,0.4,0.8500000000000001,34.22,350,27805000,0.020470833333333337,0.030547406183910056
8461,2.4000000000000004,0.5,0.9,69.56,350,27805000,0.030375000000000003,0.023719901163526423
8462,6.45,0.45,0.65,40.79,280,24870000,0.0102984375,0.8903166369536702
8463,4.8500000000000005,0.45,0.75,88.7,210,21541000,0.0158203125,0.6186238787054186
8464,6.300000000000001,0.45,0.9500000000000001,85.45,350,27805000,0.03215156250000001,0.49792908504411276
8465,9.8,0.25,0.55,19.05,210,21541000,0.0034661458333333345,5.002870691506431
8466,2.8000000000000003,0.30000000000000004,0.65,53.62,210,21541000,0.006865625000000001,0.1658111483071124
8467,3.95,0.4,0.8500000000000001,97.91,175,19663000,0.020470833333333337,0.31231424866469987
8468,5.15,0.35000000000000003,0.6000000000000001,55.02,210,21541000,0.0063000000000000035,1.1537046036885727
8469,4.55,0.35000000000000003,0.65,63.31,210,21541000,0.008009895833333334,0.7200663850331924
8470,2.8000000000000003,0.45,1.0,48.58,350,27805000,0.0375,0.02130768167196148
8471,9.200000000000001,0.6000000000000001,0.8,91.0,420,30463000,0.02560000000000001,1.8930016878398932
8472,7.65,0.4,0.9500000000000001,81.56,280,24870000,0.028579166666666673,1.070273909971156
8473,8.8,0.55,0.6000000000000001,11.23,420,30463000,0.009900000000000006,0.5286627007140415
8474,9.700000000000001,0.4,0.7000000000000001,48.9,350,27805000,0.011433333333333337,2.9247386198551655
8475,7.050000000000001,0.35000000000000003,0.45,80.91,210,21541000,0.0026578125000000005,10.316636160058007
8476,3.7,0.5,0.4,62.44,280,24870000,0.0026666666666666674,0.9935330342782467
8477,5.25,0.25,0.8,89.64,420,30463000,0.01066666666666667,0.831643364299006
8478,3.3000000000000003,0.5,0.65,98.24,175,19663000,0.011442708333333334,0.32689654358230225
8479,5.3500000000000005,0.5,0.5,91.28,280,24870000,0.005208333333333333,2.2481287704061126
8480,8.15,0.35000000000000003,0.8500000000000001,91.06,350,27805000,0.01791197916666667,2.0620194619089807
8481,2.5,0.5,0.6000000000000001,34.26,420,30463000,0.009000000000000005,0.040677192185784555
8482,8.05,0.5,0.9,72.06,420,30463000,0.030375000000000003,0.8463533244268937
8483,9.65,0.35000000000000003,0.4,96.65,280,24870000,0.0018666666666666673,38.97624562064251
8484,6.7,0.5,0.4,58.48,280,24870000,0.0026666666666666674,5.525174733614795
8485,4.800000000000001,0.30000000000000004,0.5,57.37,350,27805000,0.0031250000000000006,1.5212283258406767
8486,5.6000000000000005,0.5,0.5,20.79,175,19663000,0.005208333333333333,0.7427262655749379
8487,8.0,0.55,0.35000000000000003,36.68,210,21541000,0.0019651041666666675,9.242865075264415
8488,8.3,0.6000000000000001,0.55,93.99,420,30463000,0.008318750000000003,4.4181855003963
8489,4.75,0.45,0.8500000000000001,75.09,420,30463000,0.023029687500000007,0.238979682869236
8490,7.300000000000001,0.6000000000000001,0.9500000000000001,90.28,280,24870000,0.04286875000000002,0.6862814938208399
8491,6.95,0.4,0.35000000000000003,67.96,280,24870000,0.0014291666666666671,13.372354555642689
8492,6.25,0.45,0.5,98.29,175,19663000,0.0046875,5.423967639446903
8493,6.7,0.55,0.9500000000000001,78.38,210,21541000,0.03929635416666668,0.5801900944270614
8494,5.800000000000001,0.5,0.7000000000000001,40.66,175,19663000,0.01429166666666667,0.5881355890486477
8495,7.0,0.5,0.8500000000000001,49.44,175,19663000,0.025588541666666673,0.7021599106764571
8496,3.0,0.4,0.5,82.0,210,21541000,0.004166666666666667,0.5139037184903208
8497,9.5,0.45,0.45,64.58,420,30463000,0.0034171875000000005,11.08118332031197
8498,6.95,0.5,0.5,53.25,280,24870000,0.005208333333333333,2.8751349366706878
8499,2.4000000000000004,0.30000000000000004,0.8500000000000001,20.5,280,24870000,0.015353125000000007,0.015462288696663318
8500,2.85,0.45,0.9,56.86,280,24870000,0.027337500000000004,0.04033347274138276
8501,2.6500000000000004,0.4,0.7000000000000001,15.9,210,21541000,0.011433333333333337,0.02502965034439038
8502,9.8,0.55,1.0,18.81,280,24870000,0.04583333333333334,0.3235702291917974
8503,2.9000000000000004,0.55,0.30000000000000004,16.36,420,30463000,0.0012375000000000008,0.2205048659238988
8504,6.6000000000000005,0.5,0.35000000000000003,80.89,210,21541000,0.0017864583333333337,12.590026742683252
8505,6.2,0.30000000000000004,0.35000000000000003,65.24,175,19663000,0.0010718750000000003,15.369292026427614
8506,4.95,0.4,0.6000000000000001,66.96,350,27805000,0.007200000000000004,0.8451511924563923
8507,6.45,0.30000000000000004,0.8500000000000001,87.64,175,19663000,0.015353125000000007,1.6229072874060626
8508,9.850000000000001,0.5,0.75,69.3,280,24870000,0.017578125,3.1561116257874295
8509,4.1000000000000005,0.45,0.55,97.47,350,27805000,0.006239062500000002,0.8067501656040491
8510,4.95,0.30000000000000004,0.45,20.29,210,21541000,0.0022781250000000006,1.0447514816706125
8511,2.35,0.5,0.75,85.87,175,19663000,0.017578125,0.06717094908466928
8512,2.8000000000000003,0.35000000000000003,0.8500000000000001,49.52,420,30463000,0.01791197916666667,0.041504696908561324
8513,9.25,0.45,0.5,87.86,280,24870000,0.0046875,12.426765234776393
8514,8.55,0.4,0.9500000000000001,32.24,210,21541000,0.028579166666666673,0.681925165962583
8515,3.6,0.30000000000000004,0.45,65.61,210,21541000,0.0022781250000000006,1.2995496959286938
8516,9.200000000000001,0.4,0.7000000000000001,78.29,350,27805000,0.011433333333333337,3.995147085884988
8517,2.5500000000000003,0.5,0.9500000000000001,34.65,420,30463000,0.03572395833333334,0.010998926458013973
8518,2.45,0.55,0.8500000000000001,90.21,420,30463000,0.028147395833333342,0.032233005884184485
8519,7.45,0.25,0.8500000000000001,22.86,280,24870000,0.012794270833333336,0.6188885984035362
8520,6.050000000000001,0.30000000000000004,0.4,26.89,420,30463000,0.0016000000000000007,2.5452065702869398
8521,3.85,0.45,0.8,77.58,210,21541000,0.019200000000000005,0.22300964018289243
8522,4.8500000000000005,0.30000000000000004,0.8,63.36,350,27805000,0.012800000000000006,0.4231226538617155
8523,7.95,0.30000000000000004,0.4,25.89,210,21541000,0.0016000000000000007,7.863327348954463
8524,6.8500000000000005,0.4,0.45,40.12,210,21541000,0.0030375000000000003,4.105908379076644
8525,3.4000000000000004,0.55,0.45,33.57,175,19663000,0.004176562500000001,0.3347172471178642
8526,6.75,0.30000000000000004,0.9,78.4,420,30463000,0.018225000000000005,0.9047861339986212
8527,4.95,0.4,0.8500000000000001,53.72,280,24870000,0.020470833333333337,0.2666238871195963
8528,9.15,0.45,0.9500000000000001,79.39,175,19663000,0.03215156250000001,2.0041765851848137
8529,3.85,0.45,0.8500000000000001,61.52,280,24870000,0.023029687500000007,0.12770074996308686
8530,8.9,0.35000000000000003,0.5,95.18,280,24870000,0.003645833333333334,15.417071496352458
8531,7.1000000000000005,0.30000000000000004,0.55,82.98,350,27805000,0.004159375000000002,5.3500305592330175
8532,7.2,0.30000000000000004,0.35000000000000003,11.29,350,27805000,0.0010718750000000003,2.945663630982744
8533,4.15,0.30000000000000004,1.0,35.84,280,24870000,0.025000000000000005,0.08583319126122504
8534,2.5500000000000003,0.35000000000000003,0.9500000000000001,57.81,350,27805000,0.025006770833333344,0.028721145673049873
8535,7.550000000000001,0.4,0.9,43.59,350,27805000,0.024300000000000002,0.578438662865022
8536,2.95,0.55,0.6000000000000001,66.56,175,19663000,0.009900000000000006,0.18287449928603358
8537,5.15,0.55,0.6000000000000001,90.94,350,27805000,0.009900000000000006,0.940107041500844
8538,8.700000000000001,0.4,0.75,56.96,175,19663000,0.0140625,2.826013202461477
8539,8.0,0.45,0.55,76.87,175,19663000,0.006239062500000002,6.68369293655784
8540,2.0,0.4,0.6000000000000001,16.65,210,21541000,0.007200000000000004,0.01789223651022081
8541,9.35,0.35000000000000003,0.35000000000000003,93.84,175,19663000,0.0012505208333333337,64.9891540343162
8542,9.4,0.55,0.65,98.12,175,19663000,0.012586979166666666,6.8600703649854635
8543,6.8500000000000005,0.6000000000000001,0.75,29.0,175,19663000,0.021093750000000005,0.4681929838770944
8544,9.600000000000001,0.55,0.9500000000000001,41.9,175,19663000,0.03929635416666668,0.9995037921401494
8545,7.5,0.25,0.8500000000000001,71.1,175,19663000,0.012794270833333336,2.4839727921481427
8546,4.3,0.25,0.9500000000000001,94.5,420,30463000,0.01786197916666667,0.2876694141569793
8547,3.0500000000000003,0.45,0.35000000000000003,46.81,175,19663000,0.0016078125000000005,0.8752089331408512
8548,4.45,0.5,0.6000000000000001,26.18,210,21541000,0.009000000000000005,0.24791343773587646
8549,6.1000000000000005,0.35000000000000003,0.8500000000000001,60.68,175,19663000,0.01791197916666667,0.8147051940518608
8550,2.8000000000000003,0.6000000000000001,0.7000000000000001,54.53,350,27805000,0.017150000000000006,0.05229754840256548
8551,2.2,0.55,0.9,24.51,420,30463000,0.033412500000000005,0.005341810459129468
8552,8.55,0.55,0.4,21.09,175,19663000,0.0029333333333333342,4.761266491211429
8553,9.200000000000001,0.4,0.55,35.6,175,19663000,0.005545833333333336,5.296093571877725
8554,3.5,0.5,0.7000000000000001,72.21,280,24870000,0.01429166666666667,0.18146863691194207
8555,5.0,0.35000000000000003,0.9,11.85,175,19663000,0.021262500000000004,0.07381132816948532
8556,7.0,0.55,0.7000000000000001,18.62,210,21541000,0.01572083333333334,0.39290823841216105
8557,4.7,0.35000000000000003,0.35000000000000003,76.41,210,21541000,0.0012505208333333337,6.13544043292702
8558,5.75,0.4,0.30000000000000004,48.81,280,24870000,0.0009000000000000005,8.636798941300311
8559,3.35,0.5,0.6000000000000001,27.85,175,19663000,0.009000000000000005,0.1232611157435661
8560,6.550000000000001,0.25,0.65,76.81,420,30463000,0.005721354166666667,2.580054765915765
8561,7.25,0.45,0.5,34.09,175,19663000,0.0046875,2.936356107353349
8562,5.4,0.5,0.7000000000000001,28.86,350,27805000,0.01429166666666667,0.238248728257969
8563,2.4000000000000004,0.5,0.6000000000000001,81.45,350,27805000,0.009000000000000005,0.0937385362344902
8564,2.5,0.55,0.65,89.95,210,21541000,0.012586979166666666,0.10799224813562136
8565,3.1,0.35000000000000003,0.55,47.32,280,24870000,0.004852604166666669,0.24335368559635567
8566,4.3,0.6000000000000001,0.35000000000000003,47.68,280,24870000,0.0021437500000000007,1.4813253446590877
8567,8.200000000000001,0.45,0.8500000000000001,68.15,175,19663000,0.023029687500000007,1.7287347255032035
8568,8.35,0.35000000000000003,0.35000000000000003,18.47,350,27805000,0.0012505208333333337,6.442749616329763
8569,9.1,0.55,0.45,87.15,280,24870000,0.004176562500000001,13.172116434565613
8570,2.3000000000000003,0.25,0.55,58.82,175,19663000,0.0034661458333333345,0.21876139318669086
8571,3.2,0.30000000000000004,0.6000000000000001,54.67,210,21541000,0.005400000000000003,0.32084712414625904
8572,8.65,0.45,0.65,51.52,175,19663000,0.0102984375,3.430534746661904
8573,9.05,0.45,0.9,85.1,210,21541000,0.027337500000000004,2.2315642922506873
8574,7.050000000000001,0.30000000000000004,0.30000000000000004,20.87,210,21541000,0.0006750000000000004,10.478012907556131
8575,4.65,0.5,0.9,40.72,280,24870000,0.030375000000000003,0.11291023693576974
8576,5.25,0.45,0.35000000000000003,89.85,210,21541000,0.0016078125000000005,7.820841650805438
8577,8.15,0.5,0.30000000000000004,30.87,280,24870000,0.0011250000000000006,12.443424314770132
8578,7.4,0.6000000000000001,0.55,67.78,175,19663000,0.008318750000000003,3.498224155405764
8579,8.55,0.4,0.75,36.48,280,24870000,0.0140625,1.3582309288299157
8580,3.35,0.55,0.6000000000000001,24.84,420,30463000,0.009900000000000006,0.06451146584679474
8581,9.75,0.35000000000000003,0.6000000000000001,95.62,210,21541000,0.0063000000000000035,13.605513541038013
8582,8.9,0.30000000000000004,0.30000000000000004,73.91,210,21541000,0.0006750000000000004,74.65559331014467
8583,6.550000000000001,0.55,0.65,57.65,210,21541000,0.012586979166666666,1.2447857275032181
8584,4.8500000000000005,0.45,1.0,69.46,350,27805000,0.0375,0.1583305025574937
8585,3.1,0.35000000000000003,0.6000000000000001,35.91,280,24870000,0.0063000000000000035,0.14224693405709685
8586,4.8500000000000005,0.4,0.6000000000000001,41.39,210,21541000,0.007200000000000004,0.6342800440404237
8587,8.5,0.45,0.30000000000000004,25.92,210,21541000,0.0010125000000000006,15.205112730761487
8588,4.5,0.45,0.45,49.28,350,27805000,0.0034171875000000005,0.9846350576435093
8589,9.200000000000001,0.30000000000000004,0.8,67.44,175,19663000,0.012800000000000006,4.346904083812236
8590,9.700000000000001,0.55,0.7000000000000001,54.54,210,21541000,0.01572083333333334,3.062299580138556
8591,8.5,0.30000000000000004,0.75,17.44,350,27805000,0.010546875000000002,0.7608785168312829
8592,3.2,0.45,0.6000000000000001,57.52,210,21541000,0.008100000000000005,0.2250487967915715
8593,5.45,0.35000000000000003,0.6000000000000001,34.21,210,21541000,0.0063000000000000035,0.8501487751747066
8594,5.050000000000001,0.4,0.6000000000000001,72.08,280,24870000,0.007200000000000004,1.0800388885631207
8595,8.8,0.35000000000000003,0.45,36.89,175,19663000,0.0026578125000000005,10.021698095766897
8596,7.050000000000001,0.25,0.7000000000000001,25.61,350,27805000,0.007145833333333335,0.9409356211233693
8597,4.2,0.30000000000000004,0.75,30.62,420,30463000,0.010546875000000002,0.14710090711135915
8598,8.65,0.5,0.4,70.67,280,24870000,0.0026666666666666674,14.368044314419354
8599,5.25,0.45,0.6000000000000001,71.97,350,27805000,0.008100000000000005,0.963341472232212
8600,5.0,0.25,0.55,59.6,175,19663000,0.0034661458333333345,2.2772904507823846
8601,5.2,0.35000000000000003,0.30000000000000004,76.22,420,30463000,0.0007875000000000004,9.307102674820886
8602,7.75,0.55,0.30000000000000004,51.62,280,24870000,0.0012375000000000008,16.265255041705068
8603,8.950000000000001,0.55,0.6000000000000001,58.68,350,27805000,0.009900000000000006,3.1839033780985533
8604,2.6,0.55,0.55,23.99,175,19663000,0.007625520833333337,0.05858544908732147
8605,9.3,0.25,0.65,79.55,175,19663000,0.005721354166666667,11.849476950151244
8606,9.75,0.35000000000000003,0.8500000000000001,69.02,210,21541000,0.01791197916666667,3.4541256241216343
8607,7.050000000000001,0.25,0.75,80.96,350,27805000,0.0087890625,2.418416854522569
8608,4.3,0.55,0.4,96.99,350,27805000,0.0029333333333333342,1.9697303281988185
8609,9.4,0.55,0.75,21.13,210,21541000,0.0193359375,0.8778306210832463
8610,7.8500000000000005,0.55,0.35000000000000003,41.11,350,27805000,0.0019651041666666675,7.582400739827315
8611,6.0,0.45,0.75,10.66,420,30463000,0.0158203125,0.09953641393749066
8612,5.9,0.5,0.30000000000000004,39.77,175,19663000,0.0011250000000000006,7.692510307948185
8613,6.9,0.25,0.6000000000000001,14.17,210,21541000,0.004500000000000002,1.0004548883524438
8614,3.85,0.5,0.55,85.06,175,19663000,0.006932291666666669,0.74189035243859
8615,5.8500000000000005,0.5,1.0,47.67,420,30463000,0.041666666666666664,0.1566426724838329
8616,4.7,0.30000000000000004,0.8,47.42,280,24870000,0.012800000000000006,0.32220192527183006
8617,4.3500000000000005,0.5,0.35000000000000003,78.4,175,19663000,0.0017864583333333337,3.8273653925792472
8618,4.1000000000000005,0.4,0.75,90.65,280,24870000,0.0140625,0.37216867861025493
8619,6.95,0.35000000000000003,0.45,51.45,350,27805000,0.0026578125000000005,4.869129401334839
8620,5.65,0.4,0.8,79.23,420,30463000,0.01706666666666667,0.5726277431679254
8621,9.15,0.25,0.8500000000000001,80.81,175,19663000,0.012794270833333336,5.1265102802494775
8622,4.75,0.45,0.30000000000000004,48.38,280,24870000,0.0010125000000000006,4.289776229396978
8623,9.950000000000001,0.30000000000000004,0.35000000000000003,31.71,350,27805000,0.0010718750000000003,21.835201586119076
8624,7.2,0.5,0.75,24.47,280,24870000,0.017578125,0.4352531145958987
8625,3.1500000000000004,0.30000000000000004,0.8,72.97,175,19663000,0.012800000000000006,0.18878827636544923
8626,8.15,0.30000000000000004,0.4,32.41,175,19663000,0.0016000000000000007,11.618253763247964
8627,9.75,0.6000000000000001,0.5,20.67,175,19663000,0.006250000000000001,3.2477552223719677
8628,5.7,0.25,0.4,38.7,420,30463000,0.0013333333333333337,3.6760625082066767
8629,2.5500000000000003,0.4,0.65,62.63,175,19663000,0.009154166666666666,0.12019685967195404
8630,8.6,0.55,1.0,11.96,175,19663000,0.04583333333333334,0.17585473778624364
8631,9.55,0.55,0.4,44.11,350,27805000,0.0029333333333333342,9.813447836354747
8632,3.1,0.35000000000000003,0.7000000000000001,70.07,280,24870000,0.01000416666666667,0.17479107686500409
8633,7.6000000000000005,0.35000000000000003,0.45,68.15,175,19663000,0.0026578125000000005,11.925903223180871
8634,8.4,0.35000000000000003,0.9,58.36,280,24870000,0.021262500000000004,1.362767576583419
8635,5.800000000000001,0.35000000000000003,0.9500000000000001,45.51,350,27805000,0.025006770833333344,0.26605355433074374
8636,3.4000000000000004,0.5,0.8,59.2,175,19663000,0.02133333333333334,0.11556031633016324
8637,9.15,0.45,0.6000000000000001,83.99,350,27805000,0.008100000000000005,5.951709259300883
8638,3.4000000000000004,0.5,0.4,53.57,210,21541000,0.0026666666666666674,0.7636292709252123
8639,8.05,0.45,0.45,47.42,175,19663000,0.0034171875000000005,7.6698940561043125
8640,2.15,0.25,0.75,75.79,350,27805000,0.0087890625,0.06421265058908936
8641,8.65,0.5,0.55,44.78,210,21541000,0.006932291666666669,4.043416572404984
8642,7.95,0.55,0.8,75.34,210,21541000,0.023466666666666674,1.560157701649187
8643,3.1,0.5,0.7000000000000001,33.81,175,19663000,0.01429166666666667,0.07467175478236864
8644,8.25,0.6000000000000001,0.6000000000000001,32.65,280,24870000,0.010800000000000006,1.4220152475162504
8645,5.1000000000000005,0.55,0.75,47.79,175,19663000,0.0193359375,0.34736920011281
8646,5.25,0.25,0.6000000000000001,70.72,280,24870000,0.004500000000000002,1.9049809006835536
8647,8.25,0.5,0.30000000000000004,41.96,420,30463000,0.0011250000000000006,14.322897859698644
8648,5.800000000000001,0.5,0.5,50.14,210,21541000,0.005208333333333333,1.8166130968850107
8649,8.9,0.25,0.8,87.35,210,21541000,0.01066666666666667,5.583378984226299
8650,3.5500000000000003,0.30000000000000004,1.0,70.47,210,21541000,0.025000000000000005,0.12196696691773827
8651,3.25,0.45,0.45,55.22,350,27805000,0.0034171875000000005,0.41563636634726214
8652,3.45,0.25,1.0,80.79,350,27805000,0.020833333333333332,0.11931416161661575
8653,9.3,0.55,0.4,77.56,350,27805000,0.0029333333333333342,15.935331110738748
8654,6.7,0.45,0.45,52.11,210,21541000,0.0034171875000000005,4.435775666004326
8655,4.3500000000000005,0.35000000000000003,0.6000000000000001,46.45,175,19663000,0.0063000000000000035,0.6430162126928022
8656,7.15,0.55,1.0,18.57,280,24870000,0.04583333333333334,0.12405993893244872
8657,3.85,0.25,0.9500000000000001,22.26,210,21541000,0.01786197916666667,0.06878134624404936
8658,3.85,0.5,0.5,49.82,420,30463000,0.005208333333333333,0.373313102123888
8659,4.95,0.4,0.5,64.31,175,19663000,0.004166666666666667,1.9834183711158015
8660,9.3,0.25,0.6000000000000001,26.41,175,19663000,0.004500000000000002,5.001654821237857
8661,5.7,0.35000000000000003,0.35000000000000003,91.0,350,27805000,0.0012505208333333337,10.09743093168112
8662,3.25,0.5,0.9,77.47,280,24870000,0.030375000000000003,0.07334159146767581
